Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,13625,0,08 Feb 2019,13800,13550,13725,100,1297800,17781747500,994
ABBA,--U9---2,103,0,08 Feb 2019,105,101,101,-2,14639600,1496096800,515
ABDA,--U8---2,5150,0,08 Feb 2019,0,0,5150,0,0,0,0
ABMM,--U9---1,2200,0,08 Feb 2019,2200,2200,2200,0,100,220000,1
ACES,--S9K--1,1750,0,08 Feb 2019,1755,1730,1755,5,5628500,9854228500,1880
ACST,--U6---1,1610,0,08 Feb 2019,1625,1600,1600,-10,225900,362459500,97
ADES,--U5---2,1090,0,08 Feb 2019,1160,1080,1100,10,266300,295476500,128
ADHI,--S6LKO1,1680,1670,08 Feb 2019,1690,1660,1680,0,5673900,9498863500,1373
ADMF,--U8---1,9800,0,08 Feb 2019,9900,9750,9900,100,252800,2487955000,37
ADMG,--M3---1,362,0,08 Feb 2019,362,354,358,-4,1851300,665133000,197
ADRO,--S2BXO1,1345,1330,08 Feb 2019,1330,1305,1305,-40,65555100,86146830000,7423
AGII,--S3---1,655,0,08 Feb 2019,670,650,670,15,173900,114644500,37
AGRO,--M8K--1,336,0,08 Feb 2019,378,336,372,36,46843200,17035137000,2418
AGRS,--U8---2,372,0,08 Feb 2019,400,372,382,10,91400,34944600,64
AHAP,--U8---2,69,0,08 Feb 2019,69,67,67,-2,17700,1199700,11
AIMS,--U9---2,180,0,08 Feb 2019,0,0,180,0,0,0,0
AISA,--U5---1,168,0,08 Feb 2019,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,08 Feb 2019,50,50,50,0,1300,65000,3
AKPI,--U3---2,795,0,08 Feb 2019,0,0,795,0,0,0,0
AKRA,--S9XXO1,5375,5375,08 Feb 2019,5425,5300,5350,-25,3629400,19510235000,1127
AKSI,--U7---2,360,0,08 Feb 2019,390,360,360,0,5700,2120200,7
ALDO,CRU3---2,705,0,08 Feb 2019,880,710,880,175,2300,1946500,18
ALKA,--U3---2,422,0,08 Feb 2019,416,416,416,-6,700,291200,4
ALMI,--U3---2,575,0,08 Feb 2019,600,575,585,10,785800,458822500,95
ALTO,--U5---1,390,0,08 Feb 2019,390,380,390,0,2000,771000,3
AMAG,--U8---2,304,0,08 Feb 2019,302,302,302,-2,500,151000,1
AMFG,--U3---1,4500,0,08 Feb 2019,4550,4550,4550,50,11100,50505000,4
AMIN,--U4---2,430,0,08 Feb 2019,430,412,412,-18,700,296800,7
AMRT,--S9---1,820,0,08 Feb 2019,825,820,820,0,1307500,1072307500,101
