Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,XDM-183PM10000D232------------,12500,0,09 May 2022,12525,11800,12000,-500,3370500,40708457500,4205
ABBA,--U-2100000000E614------------,208,0,09 May 2022,220,200,208,0,15640000,3256295200,1171
ABDA,--U-2105000000G412------------,6250,0,09 May 2022,6275,6250,6250,0,200,1252500,2
ABMM,--M-1115000000C311------------,2760,0,09 May 2022,2980,2700,2940,180,9471900,27068471000,3550
ACES,--M-187EMN6000E743------------,1045,0,09 May 2022,1045,985,990,-55,46862900,46769177000,9382
ACST,--U-1105000000J211------------,174,0,09 May 2022,176,170,172,-2,7454500,1275492600,514
ADCP,--U-1130000000H111------------,81,0,09 May 2022,82,77,78,-3,16573800,1301755700,1634
ADES,--U-2135000000D212------------,4280,0,09 May 2022,4360,3990,4350,70,354900,1503701000,262
ADHI,--M-1835K52000J211------------,720,0,09 May 2022,720,690,695,-25,8240900,5777144000,2428
ADMF,XDU-1115200000G211------------,8325,0,09 May 2022,8325,8025,8025,-300,514400,4172152500,692
ADMG,--U-1130000000B111------------,179,0,09 May 2022,179,169,172,-7,1306500,225841200,136
ADMR,--U-2135000000A121------------,2730,0,09 May 2022,2780,2540,2630,-100,196132700,516823619000,30314
ADRO,--MO1XD2Q60000A121------------,3340,3380,09 May 2022,3410,3130,3160,-180,247786700,800033608000,41559
AGAR,--U-2130000000D231------------,334,0,09 May 2022,356,328,334,0,8200,2734000,23
AGII,--M-1835F20000B111------------,2270,0,09 May 2022,2270,2120,2120,-150,4567100,9782933000,2544
AGRO,--U-1105000000G111------------,1055,0,09 May 2022,1055,985,985,-70,23520500,23519417000,4910
AGRS,--U-2105000000G111------------,125,0,09 May 2022,127,117,121,-4,10096100,1219410200,818
AHAP,--U-2100000000G412------------,64,0,09 May 2022,73,62,66,2,39121700,2697916600,9748
AIMS,--U-2130000000A121------------,266,0,09 May 2022,268,258,258,-8,39300,10265000,33
AISA,--U-1135000000D222------------,174,0,09 May 2022,175,163,164,-10,14394300,2420476200,911
AKKU,--U-2130000000E512------------,50,0,09 May 2022,50,50,50,0,3297200,164860000,250
AKPI,--U-2130000000B113------------,950,0,09 May 2022,950,905,920,-30,38900,35967500,56
AKRA,--M-18GXM86000A112------------,1070,0,09 May 2022,1095,1030,1085,15,83339700,89293749000,10123
AKSI,--U-2130000000K211------------,274,0,09 May 2022,274,256,256,-18,2010200,528421800,446
ALDO,--U-2135000000B131------------,955,0,09 May 2022,970,890,935,-20,4150800,3860265000,743
ALKA,--U-2130000000B141------------,300,0,09 May 2022,300,298,298,-2,6300,1882000,13
ALMI,--U-2105000000B141------------,280,0,09 May 2022,280,280,280,0,500,140000,3
ALTO,--U-1100000000D212------------,210,0,09 May 2022,210,197,210,0,39500,7997500,25
AMAG,--U-2105000000G412------------,392,0,09 May 2022,404,382,388,-4,210900,81971200,61
AMAN,--M-1135000000H111------------,525,0,09 May 2022,525,525,525,0,204700,107467500,19
AMAR,--U-2105000000G111------------,402,0,09 May 2022,410,380,402,0,36827200,14557639200,4865
AMFG,--U-1105000000C121------------,6600,0,09 May 2022,7250,6600,7225,625,461700,3289685000,346
AMIN,--U-2130000000C143------------,145,0,09 May 2022,150,142,149,4,68200,9991300,42
AMOR,--M-2105000000G311------------,1610,0,09 May 2022,1650,1550,1650,40,11700,18718500,38
AMRT,--MO1U05906000D113------------,1710,1680,09 May 2022,1740,1625,1670,-40,87378300,146566631000,19032
ANDI,--U-2130000000D232------------,50,0,09 May 2022,50,50,50,0,4700,235000,10
ANJT,--U-1135000000D232------------,960,0,09 May 2022,970,940,950,-10,1209900,1150818500,411
ANTM,--MO1XDPXC6000B146------------,2600,2500,09 May 2022,2550,2460,2530,-70,165439100,415041314000,36308
APEX,--U-2135000000A131------------,470,0,09 May 2022,482,462,470,0,136300,64151200,140
APIC,--M-2105000000G511------------,1095,0,09 May 2022,1100,1070,1085,-10,10119500,10972776000,592
APII,--M-2130000000C143------------,212,0,09 May 2022,228,198,200,-12,6345100,1334643100,2139
APLI,--U-1130000000B113------------,204,0,09 May 2022,204,190,204,0,3100,597900,7
APLN,--M-1135000000H111------------,114,0,09 May 2022,114,110,110,-4,9799200,1087904600,690
ARCI,--M-1835000000B143------------,394,0,09 May 2022,414,396,408,14,10244000,4167210800,1133
ARGO,--U-2100000000E413-E----------,1375,0,09 May 2022,1315,1305,1315,-60,1500,1970000,6
ARII,--U-2130000000A121------------,240,0,09 May 2022,240,234,238,-2,12900,3067400,26
