Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3PM00000D232------------,9675,0,07 Jan 2022,10000,9675,9950,275,2664600,26385632500,2348
ABBA,--U-2105000000E614------------,310,0,07 Jan 2022,322,304,312,2,6600100,2062103800,997
ABDA,--U-2105000000G412------------,6500,0,07 Jan 2022,7800,6050,7750,1250,800,5517500,6
ABMM,--M-1105000000C311------------,1400,0,07 Jan 2022,1470,1400,1420,20,5166900,7417132500,885
ACES,--MO1H3EMN6000E743------------,1360,1370,07 Jan 2022,1390,1350,1380,20,12395900,17043575500,1646
ACST,--U-1105000000J211------------,210,0,07 Jan 2022,214,210,212,2,4451700,940532600,391
ADES,--U-2135000000D212------------,3700,0,07 Jan 2022,3790,3500,3510,-190,431100,1534517000,485
ADHI,--M-1835V52000J211------------,920,0,07 Jan 2022,950,910,935,15,13667900,12739626500,2452
ADMF,--U-1105000000G211------------,7650,0,07 Jan 2022,7725,7625,7650,0,69500,533172500,142
ADMG,--U-1130000000B111------------,202,0,07 Jan 2022,202,198,199,-3,909000,181210600,204
ADMR,--U-2130000000A121------------,304,0,07 Jan 2022,380,380,380,76,19248600,7314468000,1090
ADRO,XDMO1XD5U60000A121------------,2300,2320,07 Jan 2022,2450,2290,2430,130,272389200,652025542000,19261
AGAR,--U-2130000000D231------------,354,0,07 Jan 2022,368,344,368,14,94900,34867200,24
AGII,--M-1835400000B111------------,1535,0,07 Jan 2022,1575,1510,1510,-25,11266200,17342231000,4498
AGRO,--U-1100000000G111------------,1480,0,07 Jan 2022,1525,1400,1400,-80,149576100,215677506000,21239
AGRS,--U-2105000000G111------------,164,0,07 Jan 2022,166,159,160,-4,26436300,4273914000,1674
AHAP,--U-2100000000G412------------,74,0,07 Jan 2022,74,72,73,-1,3730200,272336800,192
AIMS,--U-2130000000A121------------,448,0,07 Jan 2022,470,418,424,-24,3841700,1665547800,687
AISA,--U-1135000000D222------------,188,0,07 Jan 2022,192,187,190,2,6500600,1237867000,734
AKKU,--U-2130000000E512------------,50,0,07 Jan 2022,50,50,50,0,1100,55000,6
AKPI,--U-2130000000B113------------,1120,0,07 Jan 2022,1125,1100,1125,5,11900,13311000,27
AKRA,SSMO1HGXM86000A112------------,4160,4180,07 Jan 2022,4340,4180,4290,130,20763400,89151050000,5774
AKSI,--U-2130000000K211------------,670,0,07 Jan 2022,650,625,625,-45,60500,37852500,53
ALDO,--U-2130000000B131------------,1155,0,07 Jan 2022,1195,1135,1145,-10,3256800,3824895000,1007
ALKA,--U-2130000000B141------------,496,0,07 Jan 2022,510,462,462,-34,306800,148162400,264
ALMI,--U-2100000000B141-E----------,310,0,07 Jan 2022,340,296,304,-6,42600,13021600,57
ALTO,--U-1100000000D212------------,246,0,07 Jan 2022,250,230,250,4,89800,21998200,55
AMAG,--U-2105000000G412------------,336,0,07 Jan 2022,342,334,340,4,97100,32904800,47
AMAN,--M-1135000000H111------------,525,0,07 Jan 2022,525,525,525,0,715800,375795000,51
AMAR,--U-2105000000G111------------,492,0,07 Jan 2022,535,464,464,-28,37633100,18754605100,6588
AMFG,--U-1105000000C121------------,4490,0,07 Jan 2022,4690,4470,4640,150,52700,242464000,39
AMIN,--U-2130000000C143------------,188,0,07 Jan 2022,204,187,195,7,356500,68579200,159
AMOR,--M-2105000000G311------------,1965,0,07 Jan 2022,2020,1960,2020,55,1156100,2286209500,732
AMRT,--M-1M00506000D113------------,1155,0,07 Jan 2022,1170,1145,1155,0,5686400,6568579000,2056
